id,1,2,3,4,5,6,7,8,9,10,11,12,classification
RLL1_1_285_csa,0.247,0.503,0.599,0.554,0.502,0.502,0.17,0.249,-0.014,-0.014,0.55,0.56,1.2.6
RLL1_1_286_csa,0.199,0.47,0.65,0.554,0.468,0.468,0.146,0.201,-0.008,-0.008,0.549,0.558,1.2.6
RLL1_1_287_csa,0.185,0.43,0.603,0.517,0.428,0.428,0.137,0.186,-0.019,-0.019,0.513,0.521,1.2.6
RLL1_1_288_csa,0.276,0.54,0.634,0.61,0.538,0.538,0.162,0.279,0.003,0.003,0.606,0.619,1.2.6
RLL1_1_289_csa,0.343,0.646,0.619,0.647,0.644,0.644,0.243,0.348,-0.005,-0.005,0.642,0.657,1.2.6
RLL1_1_290_csa,0.211,0.459,0.576,0.519,0.458,0.458,0.159,0.213,-0.038,-0.038,0.514,0.522,1.2.6
RLL1_1_291_csa,0.222,0.458,0.591,0.531,0.456,0.456,0.13,0.223,-0.014,-0.014,0.527,0.536,1.2.6
RLL1_1_292_csa,0.262,0.511,0.554,0.547,0.51,0.51,0.141,0.264,-0.04,-0.04,0.543,0.554,1.2.6
RLL1_1_293_csa,0.232,0.456,0.577,0.526,0.455,0.455,0.152,0.233,-0.052,-0.052,0.522,0.53,1.2.6
RLL1_1_294_csa,0.115,0.33,0.623,0.475,0.329,0.329,0.096,0.115,-0.007,-0.007,0.471,0.476,1.2.6
RLL1_1_295_csa,0.225,0.459,0.67,0.532,0.458,0.458,0.165,0.226,0.005,0.005,0.528,0.536,1.2.6
RLL1_1_296_csa,0.246,0.503,0.603,0.552,0.501,0.501,0.157,0.248,-0.014,-0.014,0.547,0.557,1.2.6
RLL1_1_297_csa,0.272,0.517,0.605,0.557,0.515,0.515,0.196,0.275,-0.003,-0.003,0.552,0.563,1.2.6
RLL1_1_298_csa,0.266,0.54,0.621,0.595,0.538,0.538,0.181,0.269,-0.006,-0.006,0.59,0.601,1.2.6
RLL1_1_299_csa,0.204,0.438,0.552,0.485,0.437,0.437,0.136,0.206,-0.053,-0.053,0.481,0.488,1.2.6
RLL1_1_300_csa,0.236,0.492,0.615,0.568,0.491,0.491,0.126,0.238,-0.003,-0.003,0.564,0.575,1.2.6
RLL1_1_301_csa,0.263,0.497,0.62,0.553,0.495,0.495,0.144,0.265,-0.0,-0.0,0.548,0.559,1.2.6
RLL1_1_302_csa,0.193,0.422,0.61,0.54,0.421,0.421,0.108,0.193,-0.027,-0.027,0.536,0.544,1.2.6
RLL1_1_303_csa,0.224,0.478,0.625,0.557,0.477,0.477,0.174,0.225,-0.003,-0.003,0.552,0.561,1.2.6
RLL1_1_304_csa,0.301,0.566,0.614,0.611,0.564,0.564,0.211,0.303,0.013,0.013,0.606,0.618,1.2.6
RLL1_1_305_csa,0.267,0.533,0.653,0.588,0.532,0.532,0.201,0.27,0.013,0.013,0.583,0.594,1.2.6
RLL1_1_306_csa,0.225,0.479,0.587,0.558,0.477,0.477,0.14,0.226,-0.038,-0.038,0.554,0.564,1.2.6
RLL1_1_307_csa,0.188,0.416,0.644,0.528,0.414,0.414,0.093,0.188,-0.007,-0.007,0.524,0.531,1.2.6
RLL1_1_308_csa,0.207,0.472,0.635,0.571,0.47,0.47,0.154,0.209,-0.009,-0.009,0.567,0.576,1.2.6
RLL1_1_309_csa,0.255,0.494,0.53,0.525,0.493,0.493,0.141,0.257,-0.04,-0.04,0.52,0.531,1.2.6
RLL1_1_310_csa,0.255,0.547,0.659,0.623,0.545,0.545,0.158,0.257,0.005,0.005,0.619,0.631,1.2.6
RLL1_1_311_csa,0.215,0.467,0.608,0.529,0.465,0.465,0.163,0.217,-0.037,-0.037,0.524,0.533,1.2.6
RLL1_1_312_csa,0.251,0.484,0.606,0.542,0.483,0.483,0.104,0.252,-0.014,-0.014,0.539,0.548,1.2.6
RLL1_1_313_csa,0.209,0.454,0.656,0.559,0.453,0.453,0.123,0.21,0.013,0.013,0.555,0.564,1.2.6
RLL1_1_314_csa,0.193,0.417,0.562,0.5,0.416,0.416,0.135,0.194,-0.038,-0.038,0.495,0.503,1.2.6
RLL1_1_315_csa,0.226,0.473,0.535,0.527,0.472,0.472,0.149,0.227,-0.055,-0.055,0.522,0.532,1.2.6
RLL1_1_316_csa,0.285,0.551,0.601,0.594,0.549,0.549,0.201,0.288,-0.034,-0.034,0.59,0.601,1.2.6
RLL1_1_317_csa,0.214,0.471,0.59,0.52,0.469,0.469,0.146,0.216,-0.039,-0.039,0.515,0.524,1.2.6
RLL1_1_318_csa,0.162,0.415,0.662,0.532,0.413,0.413,0.138,0.164,0.006,0.006,0.528,0.535,1.2.6
RLL1_1_319_csa,0.208,0.443,0.5,0.497,0.442,0.442,0.158,0.21,-0.061,-0.061,0.492,0.501,1.2.6
RLL1_1_320_csa,0.229,0.456,0.561,0.514,0.454,0.454,0.122,0.231,-0.041,-0.041,0.51,0.52,1.2.6
RLL1_1_321_csa,0.236,0.484,0.563,0.537,0.483,0.483,0.154,0.238,-0.041,-0.041,0.533,0.543,1.2.6
RLL1_1_322_csa,0.175,0.412,0.586,0.503,0.41,0.41,0.113,0.177,-0.035,-0.035,0.499,0.507,1.2.6
RLL1_1_323_csa,0.281,0.531,0.592,0.569,0.53,0.53,0.177,0.283,-0.026,-0.026,0.566,0.576,1.2.6
RLL1_1_324_csa,0.164,0.411,0.675,0.529,0.41,0.41,0.115,0.166,0.015,0.015,0.525,0.532,1.2.6
RLL1_1_325_csa,0.244,0.496,0.581,0.543,0.494,0.494,0.154,0.246,-0.029,-0.029,0.539,0.549,1.2.6
RLL1_1_326_csa,0.258,0.52,0.597,0.579,0.519,0.519,0.195,0.26,-0.01,-0.01,0.575,0.585,1.2.6
RLL1_1_327_csa,0.205,0.462,0.674,0.559,0.46,0.46,0.149,0.207,0.003,0.003,0.554,0.563,1.2.6
RLL1_1_328_csa,0.258,0.505,0.536,0.535,0.504,0.504,0.163,0.259,-0.051,-0.051,0.532,0.541,1.2.6
RLL1_1_329_csa,0.254,0.504,0.622,0.544,0.503,0.503,0.206,0.256,-0.0,-0.0,0.539,0.55,1.2.6
RLL1_1_330_csa,0.247,0.51,0.6,0.579,0.508,0.508,0.161,0.25,-0.024,-0.024,0.575,0.586,1.2.6
RLL1_1_331_csa,0.209,0.462,0.568,0.533,0.46,0.46,0.123,0.211,-0.046,-0.046,0.528,0.538,1.2.6
RLL1_1_332_csa,0.188,0.421,0.629,0.516,0.42,0.42,0.073,0.189,-0.005,-0.005,0.512,0.52,1.2.6
RLL1_1_333_csa,0.21,0.458,0.637,0.533,0.456,0.456,0.124,0.212,-0.0,-0.0,0.529,0.538,1.2.6
RLL1_1_334_csa,0.271,0.487,0.593,0.561,0.485,0.485,0.139,0.271,-0.014,-0.014,0.558,0.569,1.2.6
RLL1_1_335_csa,0.235,0.475,0.584,0.544,0.474,0.474,0.139,0.236,-0.027,-0.027,0.539,0.548,1.2.6
RLL1_1_336_csa,0.268,0.535,0.635,0.61,0.534,0.534,0.172,0.27,-0.005,-0.005,0.606,0.617,1.2.6
RLL1_1_337_csa,0.218,0.428,0.557,0.478,0.427,0.427,0.133,0.219,-0.052,-0.052,0.473,0.482,1.2.6
RLL1_1_338_csa,0.213,0.464,0.626,0.549,0.463,0.463,0.166,0.215,-0.007,-0.007,0.545,0.554,1.2.6
RLL1_1_339_csa,0.289,0.537,0.526,0.55,0.536,0.536,0.191,0.292,-0.056,-0.056,0.546,0.557,1.2.6
RLL1_1_340_csa,0.176,0.444,0.691,0.567,0.442,0.442,0.094,0.178,0.021,0.021,0.563,0.57,1.2.6
RLL1_1_341_csa,0.197,0.442,0.621,0.534,0.44,0.44,0.114,0.198,-0.009,-0.009,0.53,0.538,1.2.6
RLL1_1_342_csa,0.263,0.509,0.578,0.554,0.508,0.508,0.179,0.264,-0.036,-0.036,0.55,0.561,1.2.6
RLL1_1_343_csa,0.206,0.454,0.592,0.523,0.453,0.453,0.163,0.208,-0.02,-0.02,0.518,0.527,1.2.6
RLL1_1_344_csa,0.219,0.471,0.564,0.546,0.47,0.47,0.135,0.22,-0.038,-0.038,0.542,0.552,1.2.6
RLL1_1_345_csa,0.208,0.45,0.601,0.546,0.448,0.448,0.105,0.209,-0.016,-0.016,0.542,0.552,1.2.6
RLL1_1_346_csa,0.227,0.512,0.645,0.611,0.51,0.51,0.16,0.23,0.006,0.006,0.607,0.616,1.2.6
RLL1_1_347_csa,0.252,0.519,0.603,0.57,0.518,0.518,0.187,0.255,-0.021,-0.021,0.565,0.575,1.2.6
RLL1_1_348_csa,0.191,0.424,0.607,0.522,0.422,0.422,0.131,0.192,-0.007,-0.007,0.518,0.526,1.2.6
RLL1_1_349_csa,0.202,0.428,0.576,0.509,0.426,0.426,0.067,0.202,-0.014,-0.014,0.505,0.512,1.2.6
RLL1_1_350_csa,0.193,0.444,0.673,0.559,0.442,0.442,0.122,0.195,0.016,0.016,0.554,0.564,1.2.6
RLL1_1_351_csa,0.262,0.554,0.591,0.602,0.552,0.552,0.214,0.266,-0.017,-0.017,0.597,0.61,1.2.6
RLL1_1_352_csa,0.253,0.529,0.682,0.613,0.528,0.528,0.19,0.256,0.02,0.02,0.608,0.619,1.2.6
RLL1_1_353_csa,0.21,0.436,0.54,0.494,0.435,0.435,0.119,0.212,-0.053,-0.053,0.49,0.499,1.2.6
RLL1_1_354_csa,0.25,0.493,0.545,0.524,0.491,0.491,0.159,0.251,-0.05,-0.05,0.519,0.529,1.2.6
RLL1_1_355_csa,0.23,0.469,0.501,0.515,0.467,0.467,0.161,0.232,-0.059,-0.059,0.511,0.521,1.2.6
RLL1_1_356_csa,0.185,0.394,0.582,0.493,0.393,0.393,0.091,0.184,-0.026,-0.026,0.489,0.496,1.2.6
RLL1_1_357_csa,0.26,0.496,0.538,0.523,0.495,0.495,0.163,0.262,-0.038,-0.038,0.518,0.528,1.2.6
RLL1_1_358_csa,0.195,0.455,0.632,0.553,0.454,0.454,0.151,0.197,-0.009,-0.009,0.549,0.556,1.2.6
RLL1_1_359_csa,0.221,0.474,0.608,0.558,0.472,0.472,0.123,0.222,-0.003,-0.003,0.553,0.563,1.2.6
RLL1_1_360_csa,0.141,0.377,0.665,0.538,0.375,0.375,0.064,0.141,-0.0,-0.0,0.534,0.541,1.2.6
RLL1_1_361_csa,0.18,0.413,0.628,0.53,0.411,0.411,0.153,0.18,-0.008,-0.008,0.526,0.533,1.2.6
RLL1_1_362_csa,0.222,0.482,0.644,0.58,0.48,0.48,0.149,0.224,0.001,0.001,0.576,0.586,1.2.6
RLL1_1_363_csa,0.171,0.398,0.586,0.485,0.397,0.397,0.09,0.172,-0.035,-0.035,0.48,0.487,1.2.6
RLL1_1_364_csa,0.14,0.377,0.628,0.504,0.375,0.375,0.095,0.141,-0.023,-0.023,0.5,0.506,1.2.6
RLL1_1_365_csa,0.255,0.486,0.531,0.503,0.485,0.485,0.129,0.257,-0.062,-0.062,0.498,0.507,1.2.6
RLL1_1_366_csa,0.241,0.515,0.603,0.584,0.514,0.514,0.222,0.244,-0.023,-0.023,0.579,0.59,1.2.6
RLL1_1_367_csa,0.139,0.397,0.664,0.531,0.395,0.395,0.087,0.14,0.005,0.005,0.526,0.532,1.2.6
RLL1_1_368_csa,0.21,0.457,0.571,0.536,0.455,0.455,0.136,0.212,-0.03,-0.03,0.532,0.542,1.2.6
RLL1_1_369_csa,0.204,0.434,0.617,0.512,0.432,0.432,0.136,0.205,0.006,0.006,0.507,0.516,1.2.6
RLL1_1_370_csa,0.148,0.382,0.586,0.511,0.381,0.381,0.072,0.148,-0.021,-0.021,0.507,0.515,1.2.6
RLL1_1_371_csa,0.297,0.526,0.535,0.53,0.525,0.525,0.188,0.299,-0.046,-0.046,0.526,0.537,1.2.6
RLL1_1_372_csa,0.127,0.39,0.667,0.54,0.388,0.388,0.082,0.129,0.001,0.001,0.536,0.543,1.2.6
RLL1_1_373_csa,0.3,0.572,0.576,0.609,0.571,0.571,0.223,0.303,-0.024,-0.024,0.605,0.618,1.2.6
RLL1_1_374_csa,0.146,0.371,0.616,0.484,0.369,0.369,0.099,0.147,-0.025,-0.025,0.48,0.486,1.2.6
RLL1_1_375_csa,0.311,0.581,0.589,0.608,0.579,0.579,0.206,0.315,-0.022,-0.022,0.604,0.616,1.2.6
RLL1_1_376_csa,0.152,0.371,0.64,0.496,0.37,0.37,0.032,0.152,-0.005,-0.005,0.492,0.499,1.2.6
RLL1_1_377_csa,0.274,0.516,0.641,0.596,0.515,0.515,0.176,0.275,0.007,0.007,0.593,0.603,1.2.6
RLL1_1_378_csa,0.181,0.456,0.628,0.554,0.454,0.454,0.157,0.183,-0.008,-0.008,0.549,0.558,1.2.6
RLL1_1_379_csa,0.31,0.546,0.597,0.569,0.545,0.545,0.224,0.312,-0.013,-0.013,0.565,0.578,1.2.6
RLL1_1_380_csa,0.185,0.45,0.662,0.555,0.448,0.448,0.125,0.187,0.011,0.011,0.55,0.558,1.2.6
RLL1_1_381_csa,0.314,0.551,0.624,0.596,0.55,0.55,0.184,0.315,0.003,0.003,0.592,0.605,1.2.6
RLL1_1_382_csa,0.254,0.489,0.611,0.549,0.487,0.487,0.16,0.256,-0.006,-0.006,0.545,0.556,1.2.6
RLL1_1_383_csa,0.313,0.562,0.543,0.565,0.561,0.561,0.208,0.316,-0.038,-0.038,0.561,0.573,1.2.6
RLL1_1_384_csa,0.245,0.511,0.65,0.593,0.509,0.509,0.162,0.246,0.013,0.013,0.589,0.6,1.2.6
RLL1_1_385_csa,0.227,0.491,0.611,0.55,0.489,0.489,0.175,0.229,-0.021,-0.021,0.545,0.555,1.2.6
RLL1_1_386_csa,0.235,0.461,0.672,0.557,0.46,0.46,0.127,0.235,0.013,0.013,0.553,0.563,1.2.6
RLL1_1_387_csa,0.264,0.513,0.677,0.606,0.512,0.512,0.199,0.266,0.036,0.036,0.601,0.613,1.2.6
RLL1_1_388_csa,0.194,0.435,0.557,0.502,0.433,0.433,0.127,0.196,-0.041,-0.041,0.498,0.507,1.2.6
RLL1_1_389_csa,0.224,0.466,0.638,0.567,0.465,0.465,0.149,0.225,-0.003,-0.003,0.562,0.572,1.2.6
RLL1_1_390_csa,0.145,0.358,0.645,0.492,0.357,0.357,0.075,0.146,-0.006,-0.006,0.488,0.493,1.2.6
RLL1_1_391_csa,0.203,0.448,0.584,0.51,0.446,0.446,0.124,0.204,-0.031,-0.031,0.505,0.514,1.2.6
RLL1_1_392_csa,0.177,0.405,0.612,0.502,0.404,0.404,0.119,0.178,-0.014,-0.014,0.498,0.504,1.2.6
RLL1_1_393_csa,0.289,0.586,0.655,0.654,0.585,0.585,0.214,0.292,0.02,0.02,0.65,0.663,1.2.6
RLL1_1_394_csa,0.259,0.491,0.604,0.567,0.49,0.49,0.148,0.26,0.0,0.0,0.562,0.573,1.2.6
RLL1_1_395_csa,0.256,0.521,0.626,0.59,0.52,0.52,0.172,0.258,0.005,0.005,0.585,0.596,1.2.6
RLL1_1_396_csa,0.256,0.521,0.643,0.585,0.52,0.52,0.189,0.259,-0.006,-0.006,0.581,0.592,1.2.6
RLL1_1_397_csa,0.208,0.442,0.612,0.54,0.441,0.441,0.113,0.208,-0.006,-0.006,0.536,0.545,1.2.6
RLL1_1_398_csa,0.246,0.466,0.517,0.484,0.465,0.465,0.12,0.247,-0.07,-0.07,0.48,0.489,1.2.6
RLL1_1_399_csa,0.214,0.454,0.619,0.533,0.452,0.452,0.148,0.215,0.001,0.001,0.528,0.537,1.2.6
RLL1_1_400_csa,0.164,0.401,0.643,0.525,0.399,0.399,0.122,0.165,-0.011,-0.011,0.521,0.528,1.2.6
RLL1_1_401_csa,0.189,0.436,0.62,0.526,0.434,0.434,0.146,0.191,-0.007,-0.007,0.522,0.53,1.2.6
RLL1_1_402_csa,0.19,0.432,0.639,0.53,0.43,0.43,0.135,0.191,0.003,0.003,0.525,0.533,1.2.6
RLL1_1_403_csa,0.263,0.537,0.636,0.615,0.535,0.535,0.217,0.266,0.002,0.002,0.611,0.623,1.2.6
RLL1_1_404_csa,0.17,0.403,0.609,0.508,0.401,0.401,0.096,0.171,-0.012,-0.012,0.503,0.512,1.2.6
RLL1_1_405_csa,0.304,0.561,0.547,0.568,0.559,0.559,0.222,0.306,-0.03,-0.03,0.564,0.576,1.2.6
RLL1_1_406_csa,0.232,0.5,0.614,0.578,0.498,0.498,0.204,0.233,0.015,0.015,0.573,0.584,1.2.6
RLL1_1_407_csa,0.277,0.505,0.529,0.51,0.504,0.504,0.119,0.279,-0.054,-0.054,0.505,0.516,1.2.6
RLL1_1_408_csa,0.181,0.432,0.618,0.514,0.431,0.431,0.123,0.183,-0.022,-0.022,0.51,0.518,1.2.6
RLL1_1_409_csa,0.236,0.489,0.668,0.59,0.487,0.487,0.104,0.237,0.021,0.021,0.586,0.597,1.2.6
RLL1_1_410_csa,0.252,0.495,0.556,0.537,0.493,0.493,0.172,0.254,-0.041,-0.041,0.533,0.544,1.2.6
RLL1_1_411_csa,0.182,0.426,0.698,0.562,0.424,0.424,0.071,0.183,0.009,0.009,0.558,0.565,1.2.6
RLL1_1_412_csa,0.158,0.385,0.626,0.486,0.383,0.383,0.055,0.158,-0.011,-0.011,0.482,0.489,1.2.6
RLL1_1_413_csa,0.199,0.437,0.619,0.546,0.436,0.436,0.126,0.2,-0.013,-0.013,0.542,0.549,1.2.6
RLL1_1_414_csa,0.264,0.519,0.557,0.554,0.518,0.518,0.164,0.267,-0.041,-0.041,0.549,0.561,1.2.6
RLL1_1_415_csa,0.254,0.501,0.571,0.533,0.5,0.5,0.147,0.256,-0.03,-0.03,0.529,0.538,1.2.6
RLL1_1_416_csa,0.24,0.49,0.659,0.589,0.488,0.488,0.151,0.242,0.012,0.012,0.585,0.595,1.2.6
RLL1_1_417_csa,0.251,0.511,0.659,0.599,0.51,0.51,0.149,0.254,0.015,0.015,0.594,0.605,1.2.6
RLL1_1_418_csa,0.262,0.543,0.644,0.617,0.542,0.542,0.2,0.265,0.002,0.002,0.613,0.624,1.2.6
RLL1_1_419_csa,0.309,0.558,0.594,0.583,0.557,0.557,0.2,0.312,-0.018,-0.018,0.579,0.59,1.2.6
RLL1_1_420_csa,0.244,0.511,0.618,0.569,0.509,0.509,0.192,0.246,-0.007,-0.007,0.564,0.574,1.2.6
RLL1_1_421_csa,0.266,0.51,0.557,0.55,0.509,0.509,0.169,0.268,-0.033,-0.033,0.546,0.557,1.2.6
RLL1_1_422_csa,0.204,0.428,0.607,0.519,0.427,0.427,0.114,0.204,0.004,0.004,0.515,0.523,1.2.6
RLL1_1_423_csa,0.212,0.455,0.557,0.519,0.453,0.453,0.124,0.214,-0.049,-0.049,0.515,0.525,1.2.6
RLL1_1_424_csa,0.223,0.454,0.567,0.496,0.452,0.452,0.127,0.225,-0.036,-0.036,0.492,0.501,1.2.6
RLL1_1_425_csa,0.242,0.49,0.556,0.525,0.488,0.488,0.142,0.244,-0.041,-0.041,0.52,0.53,1.2.6
RLL1_1_426_csa,0.271,0.507,0.562,0.531,0.506,0.506,0.164,0.273,-0.03,-0.03,0.527,0.538,1.2.6
RLL1_1_427_csa,0.255,0.481,0.515,0.492,0.48,0.48,0.178,0.258,-0.066,-0.066,0.488,0.498,1.2.6
RLL1_1_428_csa,0.225,0.461,0.527,0.488,0.459,0.459,0.129,0.226,-0.066,-0.066,0.483,0.491,1.2.6
RLL1_1_429_csa,0.194,0.497,0.712,0.63,0.496,0.496,0.148,0.197,0.028,0.028,0.626,0.637,1.2.6
RLL1_1_430_csa,0.171,0.39,0.662,0.521,0.388,0.388,0.108,0.171,0.005,0.005,0.517,0.524,1.2.6
RLL1_1_431_csa,0.209,0.451,0.647,0.547,0.449,0.449,0.116,0.21,0.001,0.001,0.542,0.552,1.2.6
RLL1_1_432_csa,0.294,0.532,0.533,0.572,0.531,0.531,0.203,0.297,-0.037,-0.037,0.568,0.58,1.2.6
RLL1_1_433_csa,0.219,0.45,0.619,0.546,0.448,0.448,0.1,0.219,0.005,0.005,0.542,0.551,1.2.6
RLL1_1_434_csa,0.209,0.464,0.591,0.541,0.462,0.462,0.137,0.211,-0.016,-0.016,0.536,0.547,1.2.6
RLL1_1_435_csa,0.261,0.518,0.539,0.541,0.517,0.517,0.213,0.263,-0.055,-0.055,0.536,0.547,1.2.6
RLL1_1_436_csa,0.239,0.478,0.563,0.52,0.476,0.476,0.17,0.241,-0.038,-0.038,0.516,0.526,1.2.6
RLL1_1_437_csa,0.295,0.567,0.658,0.623,0.565,0.565,0.241,0.298,0.004,0.004,0.618,0.63,1.2.6
RLL1_1_438_csa,0.294,0.5,0.579,0.556,0.499,0.499,0.127,0.295,-0.002,-0.002,0.552,0.564,1.2.6
RLL1_1_439_csa,0.203,0.474,0.627,0.552,0.472,0.472,0.129,0.204,-0.018,-0.018,0.547,0.556,1.2.6
RLL1_1_440_csa,0.165,0.417,0.581,0.504,0.415,0.415,0.11,0.166,-0.047,-0.047,0.499,0.506,1.2.6
RLL1_1_441_csa,0.227,0.477,0.601,0.557,0.476,0.476,0.175,0.228,-0.027,-0.027,0.552,0.562,1.2.6
RLL1_1_442_csa,0.235,0.484,0.62,0.542,0.483,0.483,0.157,0.237,0.005,0.005,0.538,0.548,1.2.6
RLL1_1_443_csa,0.182,0.44,0.657,0.574,0.438,0.438,0.111,0.183,0.017,0.017,0.569,0.579,1.2.6
RLL1_1_444_csa,0.308,0.573,0.651,0.628,0.571,0.571,0.193,0.312,0.006,0.006,0.624,0.638,1.2.6
RLL1_1_445_csa,0.27,0.528,0.627,0.58,0.527,0.527,0.219,0.272,0.016,0.016,0.575,0.586,1.2.6
RLL1_1_446_csa,0.255,0.465,0.524,0.485,0.463,0.463,0.131,0.256,-0.051,-0.051,0.481,0.491,1.2.6
RLL1_1_447_csa,0.272,0.554,0.657,0.62,0.552,0.552,0.207,0.275,0.012,0.012,0.615,0.628,1.2.6
RLL1_1_448_csa,0.353,0.577,0.6,0.576,0.576,0.576,0.208,0.355,-0.016,-0.016,0.571,0.584,1.2.6
RLL1_1_449_csa,0.163,0.382,0.591,0.489,0.381,0.381,0.112,0.164,-0.005,-0.005,0.485,0.493,1.2.6
RLL1_1_450_csa,0.171,0.415,0.673,0.537,0.413,0.413,0.109,0.171,0.012,0.012,0.532,0.539,1.2.6
RLL1_1_451_csa,0.233,0.45,0.539,0.484,0.448,0.448,0.138,0.233,-0.03,-0.03,0.48,0.488,1.2.6
RLL1_1_452_csa,0.19,0.431,0.626,0.517,0.429,0.429,0.133,0.192,-0.013,-0.013,0.513,0.52,1.2.6
RLL1_1_453_csa,0.199,0.44,0.624,0.535,0.438,0.438,0.09,0.201,-0.016,-0.016,0.531,0.54,1.2.6
RLL1_1_454_csa,0.216,0.44,0.595,0.528,0.439,0.439,0.113,0.217,-0.02,-0.02,0.524,0.533,1.2.6
RLL1_1_455_csa,0.231,0.473,0.545,0.515,0.471,0.471,0.146,0.233,-0.044,-0.044,0.511,0.52,1.2.6
RLL1_1_456_csa,0.167,0.423,0.677,0.559,0.421,0.421,0.115,0.169,0.012,0.012,0.554,0.562,1.2.6
RLL1_1_457_csa,0.279,0.53,0.576,0.538,0.529,0.529,0.186,0.282,-0.032,-0.032,0.534,0.545,1.2.6
RLL1_1_458_csa,0.199,0.465,0.609,0.55,0.463,0.463,0.168,0.201,-0.011,-0.011,0.546,0.555,1.2.6
RLL1_1_459_csa,0.219,0.445,0.626,0.543,0.444,0.444,0.124,0.22,-0.003,-0.003,0.538,0.548,1.2.6
RLL1_1_460_csa,0.176,0.435,0.661,0.556,0.433,0.433,0.116,0.177,-0.003,-0.003,0.551,0.559,1.2.6
RLL1_1_461_csa,0.243,0.488,0.552,0.533,0.486,0.486,0.191,0.245,-0.032,-0.032,0.529,0.538,1.2.6
RLL1_1_462_csa,0.256,0.529,0.666,0.588,0.527,0.527,0.19,0.259,0.015,0.015,0.584,0.595,1.2.6
RLL1_1_463_csa,0.256,0.5,0.547,0.554,0.499,0.499,0.156,0.257,-0.043,-0.043,0.551,0.562,1.2.6
RLL1_1_464_csa,0.194,0.399,0.527,0.463,0.397,0.397,0.073,0.195,-0.064,-0.064,0.46,0.467,1.2.6
RLL1_1_465_csa,0.271,0.511,0.588,0.536,0.509,0.509,0.147,0.273,-0.011,-0.011,0.531,0.543,1.2.6
RLL1_1_466_csa,0.301,0.525,0.573,0.57,0.524,0.524,0.131,0.302,-0.015,-0.015,0.567,0.578,1.2.6
RLL1_1_467_csa,0.287,0.518,0.558,0.541,0.517,0.517,0.172,0.289,-0.025,-0.025,0.537,0.548,1.2.6
RLL1_1_468_csa,0.217,0.468,0.681,0.566,0.466,0.466,0.159,0.219,0.016,0.016,0.561,0.57,1.2.6
RLL1_1_469_csa,0.25,0.463,0.55,0.512,0.462,0.462,0.153,0.251,-0.047,-0.047,0.507,0.517,1.2.6
RLL1_1_470_csa,0.166,0.389,0.618,0.501,0.388,0.388,0.089,0.166,-0.02,-0.02,0.497,0.503,1.2.6
RLL1_1_471_csa,0.232,0.468,0.52,0.501,0.466,0.466,0.134,0.233,-0.063,-0.063,0.497,0.506,1.2.6
RLL1_1_472_csa,0.222,0.439,0.586,0.499,0.437,0.437,0.135,0.223,-0.035,-0.035,0.495,0.502,1.2.6
RLL1_1_473_csa,0.234,0.444,0.53,0.466,0.443,0.443,0.135,0.236,-0.047,-0.047,0.462,0.472,1.2.6
RLL1_1_474_csa,0.218,0.482,0.606,0.537,0.481,0.481,0.181,0.221,-0.018,-0.018,0.533,0.541,1.2.6
RLL1_1_475_csa,0.237,0.514,0.595,0.555,0.513,0.513,0.194,0.24,-0.035,-0.035,0.55,0.56,1.2.6
RLL1_1_476_csa,0.217,0.458,0.59,0.525,0.456,0.456,0.132,0.218,-0.026,-0.026,0.521,0.53,1.2.6
RLL1_1_477_csa,0.192,0.437,0.653,0.58,0.436,0.436,0.116,0.193,0.011,0.011,0.576,0.586,1.2.6
RLL1_1_478_csa,0.195,0.455,0.717,0.571,0.454,0.454,0.157,0.196,0.035,0.035,0.567,0.575,1.2.6
RLL1_1_479_csa,0.282,0.527,0.589,0.571,0.526,0.526,0.148,0.285,-0.02,-0.02,0.567,0.58,1.2.6
RLL1_1_480_csa,0.296,0.544,0.592,0.551,0.542,0.542,0.178,0.299,-0.016,-0.016,0.546,0.557,1.2.6
RLL1_1_481_csa,0.212,0.467,0.629,0.56,0.466,0.466,0.151,0.214,0.01,0.01,0.555,0.565,1.2.6
RLL1_1_482_csa,0.222,0.455,0.543,0.527,0.453,0.453,0.151,0.224,-0.046,-0.046,0.523,0.532,1.2.6
RLL1_1_483_csa,0.222,0.469,0.581,0.548,0.467,0.467,0.141,0.223,-0.043,-0.043,0.544,0.553,1.2.6
RLL1_1_484_csa,0.188,0.439,0.618,0.531,0.437,0.437,0.141,0.189,-0.017,-0.017,0.526,0.534,1.2.6
RLL1_1_485_csa,0.175,0.394,0.606,0.501,0.393,0.393,0.093,0.175,-0.007,-0.007,0.497,0.505,1.2.6
RLL1_1_486_csa,0.161,0.4,0.616,0.507,0.399,0.399,0.12,0.162,-0.027,-0.027,0.503,0.509,1.2.6
RLL1_1_487_csa,0.255,0.516,0.593,0.569,0.515,0.515,0.178,0.257,-0.022,-0.022,0.564,0.575,1.2.6
RLL1_1_488_csa,0.181,0.417,0.58,0.5,0.416,0.416,0.124,0.182,-0.041,-0.041,0.496,0.503,1.2.6
RLL1_1_489_csa,0.186,0.423,0.625,0.541,0.421,0.421,0.11,0.186,-0.003,-0.003,0.537,0.545,1.2.6
RLL1_1_490_csa,0.172,0.415,0.607,0.512,0.414,0.414,0.122,0.174,-0.023,-0.023,0.508,0.516,1.2.6
RLL1_1_491_csa,0.225,0.445,0.554,0.488,0.444,0.444,0.14,0.226,-0.035,-0.035,0.484,0.491,1.2.6
